p,official_penalty,official_accept_payoff,official_prefers_accept
0.77,355,-253.35000000000002,False
0.77,360,-257.2,False
0.77,365,-261.05,False
0.77,370,-264.90000000000003,False
0.77,375,-268.75,False
0.77,380,-272.6,False
0.77,385,-276.45,False
0.77,390,-280.3,False
0.77,395,-284.15000000000003,False
0.77,400,-288.0,False
0.77,405,-291.85,False
0.77,410,-295.7,False
0.77,415,-299.55,False
0.77,420,-303.40000000000003,False
0.77,425,-307.25,False
0.77,430,-311.1,False
0.77,435,-314.95,False
0.77,440,-318.8,False
0.77,445,-322.65000000000003,False
0.77,450,-326.5,False
0.77,455,-330.35,False
0.77,460,-334.2,False
0.77,465,-338.05,False
0.77,470,-341.90000000000003,False
0.77,475,-345.75,False
0.77,480,-349.6,False
0.77,485,-353.45,False
0.77,490,-357.3,False
0.77,495,-361.15000000000003,False
0.77,500,-365.0,False
0.78,0,20.0,True
0.78,5,16.1,True
0.78,10,12.2,True
0.78,15,8.299999999999999,True
0.78,20,4.399999999999999,True
0.78,25,0.5,True
0.78,30,-3.400000000000002,False
0.78,35,-7.300000000000001,False
0.78,40,-11.200000000000003,False
0.78,45,-15.100000000000001,False
0.78,50,-19.0,False
0.78,55,-22.9,False
0.78,60,-26.800000000000004,False
0.78,65,-30.700000000000003,False
0.78,70,-34.6,False
0.78,75,-38.5,False
0.78,80,-42.400000000000006,False
0.78,85,-46.3,False
0.78,90,-50.2,False
0.78,95,-54.10000000000001,False
0.78,100,-58.0,False
0.78,105,-61.900000000000006,False
0.78,110,-65.8,False
0.78,115,-69.7,False
0.78,120,-73.60000000000001,False
0.78,125,-77.5,False
0.78,130,-81.4,False
0.78,135,-85.3,False
0.78,140,-89.2,False
0.78,145,-93.10000000000001,False
0.78,150,-97.0,False
0.78,155,-100.9,False
0.78,160,-104.80000000000001,False
0.78,165,-108.70000000000002,False
0.78,170,-112.6,False
0.78,175,-116.5,False
0.78,180,-120.4,False
0.78,185,-124.30000000000001,False
0.78,190,-128.20000000000002,False
0.78,195,-132.1,False
0.78,200,-136.0,False
0.78,205,-139.9,False
0.78,210,-143.8,False
0.78,215,-147.70000000000002,False
0.78,220,-151.6,False
0.78,225,-155.5,False
0.78,230,-159.4,False
0.78,235,-163.3,False
0.78,240,-167.20000000000002,False
0.78,245,-171.1,False
0.78,250,-175.0,False
0.78,255,-178.9,False
0.78,260,-182.8,False
0.78,265,-186.70000000000002,False
0.78,270,-190.6,False
0.78,275,-194.5,False
0.78,280,-198.4,False
0.78,285,-202.3,False
0.78,290,-206.20000000000002,False
0.78,295,-210.1,False
0.78,300,-214.0,False
0.78,305,-217.9,False
0.78,310,-221.8,False
0.78,315,-225.70000000000002,False
0.78,320,-229.60000000000002,False
0.78,325,-233.5,False
0.78,330,-237.40000000000003,False
0.78,335,-241.3,False
0.78,340,-245.2,False
0.78,345,-249.10000000000002,False
0.78,350,-253.0,False
0.78,355,-256.90000000000003,False
0.78,360,-260.8,False
0.78,365,-264.7,False
0.78,370,-268.6,False
0.78,375,-272.5,False
0.78,380,-276.40000000000003,False
0.78,385,-280.3,False
0.78,390,-284.2,False
0.78,395,-288.1,False
0.78,400,-292.0,False
0.78,405,-295.90000000000003,False
0.78,410,-299.8,False
0.78,415,-303.7,False
0.78,420,-307.6,False
0.78,425,-311.5,False
0.78,430,-315.40000000000003,False
0.78,435,-319.3,False
0.78,440,-323.2,False
0.78,445,-327.1,False
0.78,450,-331.0,False
0.78,455,-334.90000000000003,False
0.78,460,-338.8,False
0.78,465,-342.7,False
0.78,470,-346.6,False
0.78,475,-350.5,False
0.78,480,-354.40000000000003,False
0.78,485,-358.3,False
0.78,490,-362.2,False
0.78,495,-366.1,False
0.78,500,-370.0,False
0.79,0,20.0,True
0.79,5,16.05,True
0.79,10,12.1,True
0.79,15,8.149999999999999,True
0.79,20,4.199999999999999,True
0.79,25,0.25,True
0.79,30,-3.700000000000003,False
0.79,35,-7.650000000000002,False
0.79,40,-11.600000000000001,False
0.79,45,-15.550000000000004,False
0.79,50,-19.5,False
0.79,55,-23.450000000000003,False
0.79,60,-27.400000000000006,False
0.79,65,-31.35,False
0.79,70,-35.300000000000004,False
0.79,75,-39.25,False
0.79,80,-43.2,False
0.79,85,-47.150000000000006,False
0.79,90,-51.10000000000001,False
0.79,95,-55.05,False
0.79,100,-59.0,False
0.79,105,-62.95,False
0.79,110,-66.9,False
0.79,115,-70.85000000000001,False
0.79,120,-74.80000000000001,False
0.79,125,-78.75,False
0.79,130,-82.7,False
0.79,135,-86.65,False
0.79,140,-90.60000000000001,False
0.79,145,-94.55000000000001,False
0.79,150,-98.5,False
0.79,155,-102.45,False
0.79,160,-106.4,False
0.79,165,-110.35,False
0.79,170,-114.30000000000001,False
0.79,175,-118.25,False
0.79,180,-122.20000000000002,False
0.79,185,-126.15,False
0.79,190,-130.1,False
0.79,195,-134.05,False
0.79,200,-138.0,False
0.79,205,-141.95000000000002,False
0.79,210,-145.9,False
0.79,215,-149.85,False
0.79,220,-153.8,False
0.79,225,-157.75,False
0.79,230,-161.70000000000002,False
0.79,235,-165.65,False
0.79,240,-169.60000000000002,False
0.79,245,-173.55,False
0.79,250,-177.5,False
0.79,255,-181.45000000000002,False
0.79,260,-185.4,False
0.79,265,-189.35000000000002,False
0.79,270,-193.3,False
0.79,275,-197.25,False
0.79,280,-201.20000000000002,False
0.79,285,-205.15,False
0.79,290,-209.10000000000002,False
0.79,295,-213.05,False
0.79,300,-217.0,False
0.79,305,-220.95000000000002,False
0.79,310,-224.9,False
0.79,315,-228.85000000000002,False
0.79,320,-232.8,False
0.79,325,-236.75,False
0.79,330,-240.7,False
0.79,335,-244.65000000000003,False
0.79,340,-248.60000000000002,False
0.79,345,-252.55,False
0.79,350,-256.5,False
0.79,355,-260.45,False
0.79,360,-264.40000000000003,False
0.79,365,-268.35,False
0.79,370,-272.3,False
0.79,375,-276.25,False
0.79,380,-280.2,False
0.79,385,-284.15000000000003,False
0.79,390,-288.1,False
0.79,395,-292.05,False
0.79,400,-296.0,False
0.79,405,-299.95,False
0.79,410,-303.90000000000003,False
0.79,415,-307.85,False
0.79,420,-311.8,False
0.79,425,-315.75,False
0.79,430,-319.7,False
0.79,435,-323.65000000000003,False
0.79,440,-327.6,False
0.79,445,-331.55,False
0.79,450,-335.5,False
0.79,455,-339.45,False
0.79,460,-343.40000000000003,False
0.79,465,-347.35,False
0.79,470,-351.3,False
0.79,475,-355.25,False
0.79,480,-359.20000000000005,False
0.79,485,-363.15000000000003,False
0.79,490,-367.1,False
0.79,495,-371.05,False
0.79,500,-375.0,False
0.8,0,20.0,True
0.8,5,16.0,True
0.8,10,12.0,True
0.8,15,8.0,True
0.8,20,4.0,True
0.8,25,0.0,False
0.8,30,-4.0,False
0.8,35,-8.0,False
0.8,40,-12.0,False
0.8,45,-16.0,False
0.8,50,-20.0,False
0.8,55,-24.0,False
0.8,60,-28.0,False
0.8,65,-32.0,False
0.8,70,-36.0,False
0.8,75,-40.0,False
0.8,80,-44.0,False
0.8,85,-48.0,False
0.8,90,-52.0,False
0.8,95,-56.0,False
0.8,100,-60.0,False
0.8,105,-64.0,False
0.8,110,-68.0,False
0.8,115,-72.0,False
0.8,120,-76.0,False
0.8,125,-80.0,False
0.8,130,-84.0,False
0.8,135,-88.0,False
0.8,140,-92.0,False
0.8,145,-96.0,False
0.8,150,-100.0,False
0.8,155,-104.0,False
0.8,160,-108.0,False
0.8,165,-112.0,False
0.8,170,-116.0,False
0.8,175,-120.0,False
0.8,180,-124.0,False
0.8,185,-128.0,False
0.8,190,-132.0,False
0.8,195,-136.0,False
0.8,200,-140.0,False
0.8,205,-144.0,False
0.8,210,-148.0,False
0.8,215,-152.0,False
0.8,220,-156.0,False
0.8,225,-160.0,False
0.8,230,-164.0,False
0.8,235,-168.0,False
0.8,240,-172.0,False
0.8,245,-176.0,False
0.8,250,-180.0,False
0.8,255,-184.0,False
0.8,260,-188.0,False
0.8,265,-192.0,False
0.8,270,-196.0,False
0.8,275,-200.0,False
0.8,280,-204.0,False
0.8,285,-208.0,False
0.8,290,-212.0,False
0.8,295,-216.0,False
0.8,300,-220.0,False
0.8,305,-224.0,False
0.8,310,-228.0,False
0.8,315,-232.0,False
0.8,320,-236.0,False
0.8,325,-240.0,False
0.8,330,-244.0,False
0.8,335,-248.0,False
0.8,340,-252.0,False
0.8,345,-256.0,False
0.8,350,-260.0,False
0.8,355,-264.0,False
0.8,360,-268.0,False
0.8,365,-272.0,False
0.8,370,-276.0,False
0.8,375,-280.0,False
0.8,380,-284.0,False
0.8,385,-288.0,False
0.8,390,-292.0,False
0.8,395,-296.0,False
0.8,400,-300.0,False
0.8,405,-304.0,False
0.8,410,-308.0,False
0.8,415,-312.0,False
0.8,420,-316.0,False
0.8,425,-320.0,False
0.8,430,-324.0,False
0.8,435,-328.0,False
0.8,440,-332.0,False
0.8,445,-336.0,False
0.8,450,-340.0,False
0.8,455,-344.0,False
0.8,460,-348.0,False
0.8,465,-352.0,False
0.8,470,-356.0,False
0.8,475,-360.0,False
0.8,480,-364.0,False
0.8,485,-368.0,False
0.8,490,-372.0,False
0.8,495,-376.0,False
0.8,500,-380.0,False
0.81,0,20.0,True
0.81,5,15.95,True
0.81,10,11.899999999999999,True
0.81,15,7.85,True
0.81,20,3.799999999999997,True
0.81,25,-0.25,False
0.81,30,-4.300000000000001,False
0.81,35,-8.350000000000001,False
0.81,40,-12.400000000000006,False
0.81,45,-16.450000000000003,False
0.81,50,-20.5,False
0.81,55,-24.550000000000004,False
0.81,60,-28.6,False
0.81,65,-32.650000000000006,False
0.81,70,-36.7,False
0.81,75,-40.75000000000001,False
0.81,80,-44.80000000000001,False
0.81,85,-48.85000000000001,False
0.81,90,-52.900000000000006,False
0.81,95,-56.95,False
0.81,100,-61.0,False
0.81,105,-65.05000000000001,False
0.81,110,-69.10000000000001,False
0.81,115,-73.15,False
0.81,120,-77.2,False
0.81,125,-81.25,False
0.81,130,-85.30000000000001,False
0.81,135,-89.35000000000001,False
0.81,140,-93.4,False
0.81,145,-97.45,False
0.81,150,-101.50000000000001,False
0.81,155,-105.55000000000001,False
0.81,160,-109.60000000000002,False
0.81,165,-113.65,False
0.81,170,-117.70000000000002,False
0.81,175,-121.75,False
0.81,180,-125.80000000000001,False
0.81,185,-129.85000000000002,False
0.81,190,-133.9,False
0.81,195,-137.95000000000002,False
0.81,200,-142.0,False
0.81,205,-146.05,False
0.81,210,-150.10000000000002,False
0.81,215,-154.15,False
0.81,220,-158.20000000000002,False
0.81,225,-162.25,False
0.81,230,-166.3,False
0.81,235,-170.35000000000002,False
0.81,240,-174.4,False
0.81,245,-178.45000000000002,False
0.81,250,-182.5,False
0.81,255,-186.55,False
0.81,260,-190.60000000000002,False
0.81,265,-194.65,False
0.81,270,-198.70000000000002,False
0.81,275,-202.75000000000003,False
0.81,280,-206.8,False
0.81,285,-210.85000000000002,False
0.81,290,-214.9,False
0.81,295,-218.95000000000002,False
0.81,300,-223.00000000000003,False
0.81,305,-227.05,False
0.81,310,-231.10000000000002,False
0.81,315,-235.15,False
0.81,320,-239.20000000000005,False
0.81,325,-243.25,False
0.81,330,-247.3,False
0.81,335,-251.35000000000002,False
0.81,340,-255.40000000000003,False
0.81,345,-259.45000000000005,False
0.81,350,-263.5,False
0.81,355,-267.55,False
0.81,360,-271.6,False
0.81,365,-275.65000000000003,False
0.81,370,-279.70000000000005,False
0.81,375,-283.75,False
0.81,380,-287.8,False
0.81,385,-291.85,False
0.81,390,-295.90000000000003,False
0.81,395,-299.95000000000005,False
0.81,400,-304.0,False
0.81,405,-308.05,False
0.81,410,-312.1,False
0.81,415,-316.15000000000003,False
0.81,420,-320.20000000000005,False
0.81,425,-324.25,False
0.81,430,-328.3,False
0.81,435,-332.35,False
0.81,440,-336.40000000000003,False
0.81,445,-340.45000000000005,False
0.81,450,-344.5,False
0.81,455,-348.55,False
0.81,460,-352.6,False
0.81,465,-356.65000000000003,False
0.81,470,-360.70000000000005,False
0.81,475,-364.75,False
0.81,480,-368.8,False
0.81,485,-372.85,False
0.81,490,-376.90000000000003,False
0.81,495,-380.95000000000005,False
0.81,500,-385.0,False
0.8200000000000001,0,20.0,True
0.8200000000000001,5,15.899999999999999,True
0.8200000000000001,10,11.799999999999999,True
0.8200000000000001,15,7.699999999999999,True
0.8200000000000001,20,3.599999999999998,True
0.8200000000000001,25,-0.5,False
0.8200000000000001,30,-4.600000000000001,False
0.8200000000000001,35,-8.700000000000003,False
0.8200000000000001,40,-12.800000000000004,False
0.8200000000000001,45,-16.900000000000006,False
0.8200000000000001,50,-21.0,False
0.8200000000000001,55,-25.1,False
0.8200000000000001,60,-29.200000000000003,False
0.8200000000000001,65,-33.300000000000004,False
0.8200000000000001,70,-37.400000000000006,False
0.8200000000000001,75,-41.50000000000001,False
0.8200000000000001,80,-45.60000000000001,False
0.8200000000000001,85,-49.7,False
0.8200000000000001,90,-53.80000000000001,False
0.8200000000000001,95,-57.900000000000006,False
0.8200000000000001,100,-62.0,False
0.8200000000000001,105,-66.10000000000001,False
0.8200000000000001,110,-70.2,False
0.8200000000000001,115,-74.30000000000001,False
0.8200000000000001,120,-78.4,False
0.8200000000000001,125,-82.50000000000001,False
0.8200000000000001,130,-86.60000000000001,False
0.8200000000000001,135,-90.7,False
0.8200000000000001,140,-94.80000000000001,False
0.8200000000000001,145,-98.9,False
0.8200000000000001,150,-103.00000000000001,False
0.8200000000000001,155,-107.10000000000001,False
0.8200000000000001,160,-111.20000000000002,False
0.8200000000000001,165,-115.30000000000001,False
0.8200000000000001,170,-119.4,False
0.8200000000000001,175,-123.5,False
0.8200000000000001,180,-127.60000000000002,False
0.8200000000000001,185,-131.70000000000002,False
0.8200000000000001,190,-135.8,False
0.8200000000000001,195,-139.9,False
0.8200000000000001,200,-144.0,False
0.8200000000000001,205,-148.10000000000002,False
0.8200000000000001,210,-152.20000000000002,False
0.8200000000000001,215,-156.3,False
0.8200000000000001,220,-160.4,False
0.8200000000000001,225,-164.5,False
0.8200000000000001,230,-168.60000000000002,False
0.8200000000000001,235,-172.70000000000002,False
0.8200000000000001,240,-176.8,False
0.8200000000000001,245,-180.9,False
0.8200000000000001,250,-185.00000000000003,False
0.8200000000000001,255,-189.10000000000002,False
0.8200000000000001,260,-193.20000000000002,False
0.8200000000000001,265,-197.3,False
0.8200000000000001,270,-201.4,False
0.8200000000000001,275,-205.50000000000003,False
0.8200000000000001,280,-209.60000000000002,False
0.8200000000000001,285,-213.70000000000002,False
0.8200000000000001,290,-217.8,False
0.8200000000000001,295,-221.9,False
0.8200000000000001,300,-226.00000000000003,False
0.8200000000000001,305,-230.10000000000002,False
0.8200000000000001,310,-234.20000000000002,False
0.8200000000000001,315,-238.3,False
0.8200000000000001,320,-242.40000000000003,False
0.8200000000000001,325,-246.5,False
0.8200000000000001,330,-250.60000000000002,False
0.8200000000000001,335,-254.70000000000005,False
0.8200000000000001,340,-258.8,False
0.8200000000000001,345,-262.90000000000003,False
0.8200000000000001,350,-267.0,False
0.8200000000000001,355,-271.1,False
0.8200000000000001,360,-275.20000000000005,False
0.8200000000000001,365,-279.3,False
0.8200000000000001,370,-283.40000000000003,False
0.8200000000000001,375,-287.5,False
0.8200000000000001,380,-291.6,False
0.8200000000000001,385,-295.70000000000005,False
0.8200000000000001,390,-299.8,False
0.8200000000000001,395,-303.90000000000003,False
0.8200000000000001,400,-308.0,False
0.8200000000000001,405,-312.1,False
0.8200000000000001,410,-316.20000000000005,False
0.8200000000000001,415,-320.3,False
0.8200000000000001,420,-324.40000000000003,False
0.8200000000000001,425,-328.5,False
0.8200000000000001,430,-332.6,False
0.8200000000000001,435,-336.70000000000005,False
0.8200000000000001,440,-340.8,False
0.8200000000000001,445,-344.90000000000003,False
0.8200000000000001,450,-349.0,False
0.8200000000000001,455,-353.1,False
0.8200000000000001,460,-357.20000000000005,False
0.8200000000000001,465,-361.3,False
0.8200000000000001,470,-365.40000000000003,False
0.8200000000000001,475,-369.50000000000006,False
0.8200000000000001,480,-373.6,False
0.8200000000000001,485,-377.70000000000005,False
0.8200000000000001,490,-381.8,False
0.8200000000000001,495,-385.90000000000003,False
0.8200000000000001,500,-390.00000000000006,False
0.8300000000000001,0,20.0,True
0.8300000000000001,5,15.85,True
0.8300000000000001,10,11.7,True
0.8300000000000001,15,7.549999999999999,True
0.8300000000000001,20,3.3999999999999986,True
0.8300000000000001,25,-0.75,False
0.8300000000000001,30,-4.900000000000002,False
0.8300000000000001,35,-9.050000000000004,False
0.8300000000000001,40,-13.200000000000003,False
0.8300000000000001,45,-17.35,False
0.8300000000000001,50,-21.5,False
0.8300000000000001,55,-25.650000000000006,False
0.8300000000000001,60,-29.800000000000004,False
0.8300000000000001,65,-33.95,False
0.8300000000000001,70,-38.10000000000001,False
0.8300000000000001,75,-42.25000000000001,False
0.8300000000000001,80,-46.400000000000006,False
0.8300000000000001,85,-50.55000000000001,False
0.8300000000000001,90,-54.7,False
0.8300000000000001,95,-58.85000000000001,False
0.8300000000000001,100,-63.0,False
0.8300000000000001,105,-67.15,False
0.8300000000000001,110,-71.30000000000001,False
0.8300000000000001,115,-75.45,False
0.8300000000000001,120,-79.60000000000001,False
0.8300000000000001,125,-83.75000000000001,False
0.8300000000000001,130,-87.9,False
0.8300000000000001,135,-92.05000000000001,False
0.8300000000000001,140,-96.20000000000002,False
0.8300000000000001,145,-100.35000000000001,False
0.8300000000000001,150,-104.50000000000001,False
0.8300000000000001,155,-108.65,False
0.8300000000000001,160,-112.80000000000001,False
0.8300000000000001,165,-116.95000000000002,False
0.8300000000000001,170,-121.10000000000002,False
0.8300000000000001,175,-125.25,False
0.8300000000000001,180,-129.4,False
0.8300000000000001,185,-133.55,False
0.8300000000000001,190,-137.70000000000002,False
0.8300000000000001,195,-141.85000000000002,False
0.8300000000000001,200,-146.0,False
0.8300000000000001,205,-150.15,False
0.8300000000000001,210,-154.3,False
0.8300000000000001,215,-158.45000000000002,False
0.8300000000000001,220,-162.60000000000002,False
0.8300000000000001,225,-166.75000000000003,False
0.8300000000000001,230,-170.9,False
0.8300000000000001,235,-175.05,False
0.8300000000000001,240,-179.20000000000002,False
0.8300000000000001,245,-183.35000000000002,False
0.8300000000000001,250,-187.50000000000003,False
0.8300000000000001,255,-191.65,False
0.8300000000000001,260,-195.8,False
0.8300000000000001,265,-199.95000000000002,False
0.8300000000000001,270,-204.10000000000002,False
0.8300000000000001,275,-208.25000000000003,False
0.8300000000000001,280,-212.40000000000003,False
0.8300000000000001,285,-216.55,False
0.8300000000000001,290,-220.70000000000002,False
0.8300000000000001,295,-224.85000000000002,False
0.8300000000000001,300,-229.00000000000003,False
0.8300000000000001,305,-233.15000000000003,False
0.8300000000000001,310,-237.3,False
0.8300000000000001,315,-241.45000000000005,False
0.8300000000000001,320,-245.60000000000002,False
0.8300000000000001,325,-249.75,False
0.8300000000000001,330,-253.90000000000003,False
0.8300000000000001,335,-258.05,False
0.8300000000000001,340,-262.20000000000005,False
0.8300000000000001,345,-266.35,False
0.8300000000000001,350,-270.5,False
0.8300000000000001,355,-274.65000000000003,False
0.8300000000000001,360,-278.8,False
0.8300000000000001,365,-282.95000000000005,False
0.8300000000000001,370,-287.1,False
0.8300000000000001,375,-291.25,False
0.8300000000000001,380,-295.40000000000003,False
0.8300000000000001,385,-299.55,False
0.8300000000000001,390,-303.70000000000005,False
0.8300000000000001,395,-307.85,False
0.8300000000000001,400,-312.0,False
0.8300000000000001,405,-316.15000000000003,False
0.8300000000000001,410,-320.3,False
0.8300000000000001,415,-324.45000000000005,False
0.8300000000000001,420,-328.6,False
0.8300000000000001,425,-332.75000000000006,False
0.8300000000000001,430,-336.90000000000003,False
0.8300000000000001,435,-341.05,False
0.8300000000000001,440,-345.20000000000005,False
0.8300000000000001,445,-349.35,False
0.8300000000000001,450,-353.50000000000006,False
0.8300000000000001,455,-357.65000000000003,False
0.8300000000000001,460,-361.8,False
0.8300000000000001,465,-365.95000000000005,False
0.8300000000000001,470,-370.1,False
0.8300000000000001,475,-374.25000000000006,False
0.8300000000000001,480,-378.40000000000003,False
0.8300000000000001,485,-382.55,False
0.8300000000000001,490,-386.70000000000005,False
0.8300000000000001,495,-390.85,False
0.8300000000000001,500,-395.00000000000006,False
0.84,0,20.0,True
0.84,5,15.8,True
0.84,10,11.6,True
0.84,15,7.4,True
0.84,20,3.1999999999999993,True
0.84,25,-1.0,False
0.84,30,-5.199999999999999,False
0.84,35,-9.399999999999999,False
0.84,40,-13.600000000000001,False
0.84,45,-17.799999999999997,False
0.84,50,-22.0,False
0.84,55,-26.199999999999996,False
0.84,60,-30.4,False
0.84,65,-34.6,False
0.84,70,-38.8,False
0.84,75,-43.0,False
0.84,80,-47.2,False
0.84,85,-51.39999999999999,False
0.84,90,-55.599999999999994,False
0.84,95,-59.8,False
0.84,100,-64.0,False
0.84,105,-68.2,False
0.84,110,-72.39999999999999,False
0.84,115,-76.6,False
0.84,120,-80.8,False
0.84,125,-85.0,False
0.84,130,-89.2,False
0.84,135,-93.39999999999999,False
0.84,140,-97.6,False
0.84,145,-101.8,False
0.84,150,-106.0,False
0.84,155,-110.19999999999999,False
0.84,160,-114.4,False
0.84,165,-118.6,False
0.84,170,-122.79999999999998,False
0.84,175,-127.0,False
0.84,180,-131.2,False
0.84,185,-135.4,False
0.84,190,-139.6,False
0.84,195,-143.79999999999998,False
0.84,200,-148.0,False
0.84,205,-152.2,False
0.84,210,-156.4,False
0.84,215,-160.6,False
0.84,220,-164.79999999999998,False
0.84,225,-169.0,False
0.84,230,-173.2,False
0.84,235,-177.4,False
0.84,240,-181.6,False
0.84,245,-185.79999999999998,False
0.84,250,-190.0,False
0.84,255,-194.2,False
0.84,260,-198.4,False
0.84,265,-202.6,False
0.84,270,-206.79999999999998,False
0.84,275,-211.0,False
0.84,280,-215.2,False
0.84,285,-219.39999999999998,False
0.84,290,-223.6,False
0.84,295,-227.79999999999998,False
0.84,300,-232.0,False
0.84,305,-236.2,False
0.84,310,-240.39999999999998,False
0.84,315,-244.59999999999997,False
0.84,320,-248.8,False
0.84,325,-253.0,False
0.84,330,-257.2,False
0.84,335,-261.4,False
0.84,340,-265.59999999999997,False
0.84,345,-269.8,False
0.84,350,-274.0,False
0.84,355,-278.2,False
0.84,360,-282.4,False
0.84,365,-286.59999999999997,False
0.84,370,-290.8,False
0.84,375,-295.0,False
0.84,380,-299.2,False
0.84,385,-303.4,False
0.84,390,-307.59999999999997,False
0.84,395,-311.8,False
0.84,400,-316.0,False
0.84,405,-320.2,False
0.84,410,-324.4,False
0.84,415,-328.59999999999997,False
0.84,420,-332.8,False
0.84,425,-337.0,False
0.84,430,-341.2,False
0.84,435,-345.4,False
0.84,440,-349.59999999999997,False
0.84,445,-353.8,False
0.84,450,-358.0,False
0.84,455,-362.2,False
0.84,460,-366.4,False
0.84,465,-370.59999999999997,False
0.84,470,-374.8,False
0.84,475,-379.0,False
0.84,480,-383.2,False
0.84,485,-387.4,False
0.84,490,-391.59999999999997,False
0.84,495,-395.8,False
0.84,500,-400.0,False
0.85,0,20.0,True
0.85,5,15.75,True
0.85,10,11.5,True
0.85,15,7.25,True
0.85,20,3.0,True
0.85,25,-1.25,False
0.85,30,-5.5,False
0.85,35,-9.75,False
0.85,40,-14.0,False
0.85,45,-18.25,False
0.85,50,-22.5,False
0.85,55,-26.75,False
0.85,60,-31.0,False
0.85,65,-35.25,False
0.85,70,-39.5,False
0.85,75,-43.75,False
0.85,80,-48.0,False
0.85,85,-52.25,False
0.85,90,-56.5,False
0.85,95,-60.75,False
0.85,100,-65.0,False
0.85,105,-69.25,False
0.85,110,-73.5,False
0.85,115,-77.75,False
0.85,120,-82.0,False
0.85,125,-86.25,False
0.85,130,-90.5,False
0.85,135,-94.75,False
0.85,140,-99.0,False
0.85,145,-103.25,False
0.85,150,-107.5,False
0.85,155,-111.75,False
0.85,160,-116.0,False
0.85,165,-120.25,False
0.85,170,-124.5,False
0.85,175,-128.75,False
0.85,180,-133.0,False
0.85,185,-137.25,False
0.85,190,-141.5,False
0.85,195,-145.75,False
0.85,200,-150.0,False
0.85,205,-154.25,False
0.85,210,-158.5,False
0.85,215,-162.75,False
0.85,220,-167.0,False
0.85,225,-171.25,False
0.85,230,-175.5,False
0.85,235,-179.75,False
0.85,240,-184.0,False
0.85,245,-188.25,False
0.85,250,-192.5,False
0.85,255,-196.75,False
0.85,260,-201.0,False
0.85,265,-205.25,False
0.85,270,-209.5,False
0.85,275,-213.75,False
0.85,280,-218.0,False
0.85,285,-222.25,False
0.85,290,-226.5,False
0.85,295,-230.75,False
0.85,300,-235.0,False
0.85,305,-239.25,False
0.85,310,-243.5,False
0.85,315,-247.75,False
0.85,320,-252.0,False
0.85,325,-256.25,False
0.85,330,-260.5,False
0.85,335,-264.75,False
0.85,340,-269.0,False
0.85,345,-273.25,False
0.85,350,-277.5,False
0.85,355,-281.75,False
0.85,360,-286.0,False
0.85,365,-290.25,False
0.85,370,-294.5,False
0.85,375,-298.75,False
0.85,380,-303.0,False
0.85,385,-307.25,False
0.85,390,-311.5,False
0.85,395,-315.75,False
0.85,400,-320.0,False
0.85,405,-324.25,False
0.85,410,-328.5,False
0.85,415,-332.75,False
0.85,420,-337.0,False
0.85,425,-341.25,False
0.85,430,-345.5,False
0.85,435,-349.75,False
0.85,440,-354.0,False
0.85,445,-358.25,False
0.85,450,-362.5,False
0.85,455,-366.75,False
0.85,460,-371.0,False
0.85,465,-375.25,False
0.85,470,-379.5,False
0.85,475,-383.75,False
0.85,480,-388.0,False
0.85,485,-392.25,False
0.85,490,-396.5,False
0.85,495,-400.75,False
0.85,500,-405.0,False
0.86,0,20.0,True
0.86,5,15.7,True
0.86,10,11.4,True
0.86,15,7.1,True
0.86,20,2.8000000000000007,True
0.86,25,-1.5,False
0.86,30,-5.800000000000001,False
0.86,35,-10.099999999999998,False
0.86,40,-14.399999999999999,False
0.86,45,-18.700000000000003,False
0.86,50,-23.0,False
0.86,55,-27.299999999999997,False
0.86,60,-31.6,False
0.86,65,-35.9,False
0.86,70,-40.199999999999996,False
0.86,75,-44.5,False
0.86,80,-48.8,False
0.86,85,-53.099999999999994,False
0.86,90,-57.400000000000006,False
0.86,95,-61.7,False
0.86,100,-66.0,False
0.86,105,-70.3,False
0.86,110,-74.6,False
0.86,115,-78.89999999999999,False
0.86,120,-83.2,False
0.86,125,-87.5,False
0.86,130,-91.8,False
0.86,135,-96.1,False
0.86,140,-100.39999999999999,False
0.86,145,-104.7,False
0.86,150,-109.0,False
0.86,155,-113.30000000000001,False
0.86,160,-117.6,False
0.86,165,-121.9,False
0.86,170,-126.19999999999999,False
0.86,175,-130.5,False
0.86,180,-134.8,False
0.86,185,-139.1,False
0.86,190,-143.4,False
0.86,195,-147.7,False
0.86,200,-152.0,False
0.86,205,-156.3,False
0.86,210,-160.6,False
0.86,215,-164.9,False
0.86,220,-169.2,False
0.86,225,-173.5,False
0.86,230,-177.79999999999998,False
0.86,235,-182.1,False
0.86,240,-186.4,False
0.86,245,-190.7,False
0.86,250,-195.0,False
0.86,255,-199.29999999999998,False
0.86,260,-203.6,False
0.86,265,-207.9,False
0.86,270,-212.2,False
0.86,275,-216.5,False
0.86,280,-220.79999999999998,False
0.86,285,-225.1,False
0.86,290,-229.4,False
0.86,295,-233.7,False
0.86,300,-238.0,False
0.86,305,-242.3,False
0.86,310,-246.60000000000002,False
0.86,315,-250.89999999999998,False
0.86,320,-255.2,False
0.86,325,-259.5,False
0.86,330,-263.8,False
0.86,335,-268.1,False
0.86,340,-272.4,False
0.86,345,-276.7,False
0.86,350,-281.0,False
0.86,355,-285.3,False
0.86,360,-289.6,False
0.86,365,-293.9,False
0.86,370,-298.2,False
