p,firm_penalty,firm_honest_payoff,firm_bribe_payoff,firm_prefers_bribe
0.33,270,30.0,-19.10000000000001,False
0.33,275,30.0,-20.75,False
0.33,280,30.0,-22.400000000000006,False
0.33,285,30.0,-24.05000000000001,False
0.33,290,30.0,-25.700000000000003,False
0.33,295,30.0,-27.35000000000001,False
0.33,300,30.0,-29.0,False
0.33,305,30.0,-30.650000000000006,False
0.33,310,30.0,-32.30000000000001,False
0.33,315,30.0,-33.95,False
0.33,320,30.0,-35.60000000000001,False
0.33,325,30.0,-37.25,False
0.33,330,30.0,-38.900000000000006,False
0.33,335,30.0,-40.55000000000001,False
0.33,340,30.0,-42.2,False
0.33,345,30.0,-43.85000000000001,False
0.33,350,30.0,-45.5,False
0.33,355,30.0,-47.150000000000006,False
0.33,360,30.0,-48.80000000000001,False
0.33,365,30.0,-50.45,False
0.33,370,30.0,-52.10000000000001,False
0.33,375,30.0,-53.75,False
0.33,380,30.0,-55.400000000000006,False
0.33,385,30.0,-57.05000000000001,False
0.33,390,30.0,-58.70000000000002,False
0.33,395,30.0,-60.349999999999994,False
0.33,400,30.0,-62.0,False
0.33,405,30.0,-63.650000000000006,False
0.33,410,30.0,-65.30000000000001,False
0.33,415,30.0,-66.95000000000002,False
0.33,420,30.0,-68.6,False
0.33,425,30.0,-70.25,False
0.33,430,30.0,-71.9,False
0.33,435,30.0,-73.55000000000001,False
0.33,440,30.0,-75.20000000000002,False
0.33,445,30.0,-76.85,False
0.33,450,30.0,-78.5,False
0.33,455,30.0,-80.15,False
0.33,460,30.0,-81.80000000000001,False
0.33,465,30.0,-83.45000000000002,False
0.33,470,30.0,-85.1,False
0.33,475,30.0,-86.75,False
0.33,480,30.0,-88.4,False
0.33,485,30.0,-90.05000000000001,False
0.33,490,30.0,-91.70000000000002,False
0.33,495,30.0,-93.35,False
0.33,500,30.0,-95.0,False
0.34,0,30.0,70.0,True
0.34,5,30.0,68.3,True
0.34,10,30.0,66.6,True
0.34,15,30.0,64.9,True
0.34,20,30.0,63.2,True
0.34,25,30.0,61.5,True
0.34,30,30.0,59.8,True
0.34,35,30.0,58.1,True
0.34,40,30.0,56.4,True
0.34,45,30.0,54.7,True
0.34,50,30.0,53.0,True
0.34,55,30.0,51.3,True
0.34,60,30.0,49.599999999999994,True
0.34,65,30.0,47.9,True
0.34,70,30.0,46.2,True
0.34,75,30.0,44.5,True
0.34,80,30.0,42.8,True
0.34,85,30.0,41.099999999999994,True
0.34,90,30.0,39.4,True
0.34,95,30.0,37.699999999999996,True
0.34,100,30.0,36.0,True
0.34,105,30.0,34.3,True
0.34,110,30.0,32.599999999999994,True
0.34,115,30.0,30.9,True
0.34,120,30.0,29.199999999999996,False
0.34,125,30.0,27.5,False
0.34,130,30.0,25.799999999999997,False
0.34,135,30.0,24.099999999999994,False
0.34,140,30.0,22.4,False
0.34,145,30.0,20.699999999999996,False
0.34,150,30.0,18.999999999999993,False
0.34,155,30.0,17.299999999999997,False
0.34,160,30.0,15.599999999999994,False
0.34,165,30.0,13.899999999999999,False
0.34,170,30.0,12.199999999999996,False
0.34,175,30.0,10.499999999999993,False
0.34,180,30.0,8.799999999999997,False
0.34,185,30.0,7.099999999999994,False
0.34,190,30.0,5.3999999999999915,False
0.34,195,30.0,3.6999999999999886,False
0.34,200,30.0,2.0,False
0.34,205,30.0,0.29999999999999716,False
0.34,210,30.0,-1.4000000000000057,False
0.34,215,30.0,-3.1000000000000085,False
0.34,220,30.0,-4.800000000000011,False
0.34,225,30.0,-6.5,False
0.34,230,30.0,-8.200000000000003,False
0.34,235,30.0,-9.900000000000006,False
0.34,240,30.0,-11.600000000000009,False
0.34,245,30.0,-13.300000000000011,False
0.34,250,30.0,-15.0,False
0.34,255,30.0,-16.700000000000003,False
0.34,260,30.0,-18.400000000000006,False
0.34,265,30.0,-20.10000000000001,False
0.34,270,30.0,-21.80000000000001,False
0.34,275,30.0,-23.5,False
0.34,280,30.0,-25.200000000000003,False
0.34,285,30.0,-26.900000000000006,False
0.34,290,30.0,-28.60000000000001,False
0.34,295,30.0,-30.30000000000001,False
0.34,300,30.0,-32.000000000000014,False
0.34,305,30.0,-33.7,False
0.34,310,30.0,-35.400000000000006,False
0.34,315,30.0,-37.10000000000001,False
0.34,320,30.0,-38.80000000000001,False
0.34,325,30.0,-40.500000000000014,False
0.34,330,30.0,-42.2,False
0.34,335,30.0,-43.900000000000006,False
0.34,340,30.0,-45.60000000000001,False
0.34,345,30.0,-47.30000000000001,False
0.34,350,30.0,-49.000000000000014,False
0.34,355,30.0,-50.7,False
0.34,360,30.0,-52.400000000000006,False
0.34,365,30.0,-54.10000000000001,False
0.34,370,30.0,-55.80000000000001,False
0.34,375,30.0,-57.500000000000014,False
0.34,380,30.0,-59.20000000000002,False
0.34,385,30.0,-60.900000000000006,False
0.34,390,30.0,-62.60000000000002,False
0.34,395,30.0,-64.30000000000001,False
0.34,400,30.0,-66.0,False
0.34,405,30.0,-67.70000000000002,False
0.34,410,30.0,-69.4,False
0.34,415,30.0,-71.10000000000002,False
0.34,420,30.0,-72.80000000000001,False
0.34,425,30.0,-74.5,False
0.34,430,30.0,-76.20000000000002,False
0.34,435,30.0,-77.9,False
0.34,440,30.0,-79.60000000000002,False
0.34,445,30.0,-81.30000000000001,False
0.34,450,30.0,-83.0,False
0.34,455,30.0,-84.70000000000002,False
0.34,460,30.0,-86.4,False
0.34,465,30.0,-88.10000000000002,False
0.34,470,30.0,-89.80000000000001,False
0.34,475,30.0,-91.5,False
0.34,480,30.0,-93.20000000000002,False
0.34,485,30.0,-94.9,False
0.34,490,30.0,-96.60000000000002,False
0.34,495,30.0,-98.30000000000001,False
0.34,500,30.0,-100.0,False
0.35000000000000003,0,30.0,70.0,True
0.35000000000000003,5,30.0,68.25,True
0.35000000000000003,10,30.0,66.5,True
0.35000000000000003,15,30.0,64.75,True
0.35000000000000003,20,30.0,63.0,True
0.35000000000000003,25,30.0,61.25,True
0.35000000000000003,30,30.0,59.5,True
0.35000000000000003,35,30.0,57.75,True
0.35000000000000003,40,30.0,56.0,True
0.35000000000000003,45,30.0,54.25,True
0.35000000000000003,50,30.0,52.5,True
0.35000000000000003,55,30.0,50.75,True
0.35000000000000003,60,30.0,49.0,True
0.35000000000000003,65,30.0,47.25,True
0.35000000000000003,70,30.0,45.5,True
0.35000000000000003,75,30.0,43.75,True
0.35000000000000003,80,30.0,42.0,True
0.35000000000000003,85,30.0,40.25,True
0.35000000000000003,90,30.0,38.5,True
0.35000000000000003,95,30.0,36.75,True
0.35000000000000003,100,30.0,35.0,True
0.35000000000000003,105,30.0,33.25,True
0.35000000000000003,110,30.0,31.499999999999993,True
0.35000000000000003,115,30.0,29.749999999999993,False
0.35000000000000003,120,30.0,27.999999999999993,False
0.35000000000000003,125,30.0,26.249999999999993,False
0.35000000000000003,130,30.0,24.499999999999993,False
0.35000000000000003,135,30.0,22.749999999999993,False
0.35000000000000003,140,30.0,20.999999999999993,False
0.35000000000000003,145,30.0,19.249999999999993,False
0.35000000000000003,150,30.0,17.499999999999993,False
0.35000000000000003,155,30.0,15.749999999999993,False
0.35000000000000003,160,30.0,13.999999999999993,False
0.35000000000000003,165,30.0,12.249999999999993,False
0.35000000000000003,170,30.0,10.499999999999993,False
0.35000000000000003,175,30.0,8.749999999999993,False
0.35000000000000003,180,30.0,6.999999999999993,False
0.35000000000000003,185,30.0,5.25,False
0.35000000000000003,190,30.0,3.5,False
0.35000000000000003,195,30.0,1.75,False
0.35000000000000003,200,30.0,0.0,False
0.35000000000000003,205,30.0,-1.75,False
0.35000000000000003,210,30.0,-3.5,False
0.35000000000000003,215,30.0,-5.250000000000014,False
0.35000000000000003,220,30.0,-7.000000000000014,False
0.35000000000000003,225,30.0,-8.750000000000014,False
0.35000000000000003,230,30.0,-10.500000000000014,False
0.35000000000000003,235,30.0,-12.250000000000014,False
0.35000000000000003,240,30.0,-14.000000000000014,False
0.35000000000000003,245,30.0,-15.750000000000014,False
0.35000000000000003,250,30.0,-17.500000000000014,False
0.35000000000000003,255,30.0,-19.250000000000014,False
0.35000000000000003,260,30.0,-21.000000000000014,False
0.35000000000000003,265,30.0,-22.750000000000014,False
0.35000000000000003,270,30.0,-24.500000000000014,False
0.35000000000000003,275,30.0,-26.250000000000014,False
0.35000000000000003,280,30.0,-28.000000000000014,False
0.35000000000000003,285,30.0,-29.750000000000014,False
0.35000000000000003,290,30.0,-31.500000000000014,False
0.35000000000000003,295,30.0,-33.250000000000014,False
0.35000000000000003,300,30.0,-35.000000000000014,False
0.35000000000000003,305,30.0,-36.750000000000014,False
0.35000000000000003,310,30.0,-38.500000000000014,False
0.35000000000000003,315,30.0,-40.250000000000014,False
0.35000000000000003,320,30.0,-42.000000000000014,False
0.35000000000000003,325,30.0,-43.750000000000014,False
0.35000000000000003,330,30.0,-45.500000000000014,False
0.35000000000000003,335,30.0,-47.250000000000014,False
0.35000000000000003,340,30.0,-49.000000000000014,False
0.35000000000000003,345,30.0,-50.750000000000014,False
0.35000000000000003,350,30.0,-52.500000000000014,False
0.35000000000000003,355,30.0,-54.250000000000014,False
0.35000000000000003,360,30.0,-56.000000000000014,False
0.35000000000000003,365,30.0,-57.750000000000014,False
0.35000000000000003,370,30.0,-59.5,False
0.35000000000000003,375,30.0,-61.25,False
0.35000000000000003,380,30.0,-63.0,False
0.35000000000000003,385,30.0,-64.75,False
0.35000000000000003,390,30.0,-66.5,False
0.35000000000000003,395,30.0,-68.25,False
0.35000000000000003,400,30.0,-70.0,False
0.35000000000000003,405,30.0,-71.75,False
0.35000000000000003,410,30.0,-73.5,False
0.35000000000000003,415,30.0,-75.25,False
0.35000000000000003,420,30.0,-77.0,False
0.35000000000000003,425,30.0,-78.75,False
0.35000000000000003,430,30.0,-80.50000000000003,False
0.35000000000000003,435,30.0,-82.25000000000003,False
0.35000000000000003,440,30.0,-84.00000000000003,False
0.35000000000000003,445,30.0,-85.75000000000003,False
0.35000000000000003,450,30.0,-87.50000000000003,False
0.35000000000000003,455,30.0,-89.25000000000003,False
0.35000000000000003,460,30.0,-91.00000000000003,False
0.35000000000000003,465,30.0,-92.75000000000003,False
0.35000000000000003,470,30.0,-94.50000000000003,False
0.35000000000000003,475,30.0,-96.25000000000003,False
0.35000000000000003,480,30.0,-98.00000000000003,False
0.35000000000000003,485,30.0,-99.75000000000003,False
0.35000000000000003,490,30.0,-101.50000000000003,False
0.35000000000000003,495,30.0,-103.25000000000003,False
0.35000000000000003,500,30.0,-105.00000000000003,False
0.36,0,30.0,70.0,True
0.36,5,30.0,68.2,True
0.36,10,30.0,66.4,True
0.36,15,30.0,64.6,True
0.36,20,30.0,62.8,True
0.36,25,30.0,61.0,True
0.36,30,30.0,59.2,True
0.36,35,30.0,57.4,True
0.36,40,30.0,55.6,True
0.36,45,30.0,53.8,True
0.36,50,30.0,52.0,True
0.36,55,30.0,50.2,True
0.36,60,30.0,48.400000000000006,True
0.36,65,30.0,46.6,True
0.36,70,30.0,44.8,True
0.36,75,30.0,43.0,True
0.36,80,30.0,41.2,True
0.36,85,30.0,39.400000000000006,True
0.36,90,30.0,37.6,True
0.36,95,30.0,35.800000000000004,True
0.36,100,30.0,34.0,True
0.36,105,30.0,32.2,True
0.36,110,30.0,30.4,True
0.36,115,30.0,28.6,False
0.36,120,30.0,26.800000000000004,False
0.36,125,30.0,25.0,False
0.36,130,30.0,23.200000000000003,False
0.36,135,30.0,21.4,False
0.36,140,30.0,19.6,False
0.36,145,30.0,17.800000000000004,False
0.36,150,30.0,16.0,False
0.36,155,30.0,14.200000000000003,False
0.36,160,30.0,12.400000000000006,False
0.36,165,30.0,10.600000000000001,False
0.36,170,30.0,8.800000000000004,False
0.36,175,30.0,7.0,False
0.36,180,30.0,5.200000000000003,False
0.36,185,30.0,3.4000000000000057,False
0.36,190,30.0,1.6000000000000085,False
0.36,195,30.0,-0.20000000000000284,False
0.36,200,30.0,-2.0,False
0.36,205,30.0,-3.799999999999997,False
0.36,210,30.0,-5.599999999999994,False
0.36,215,30.0,-7.3999999999999915,False
0.36,220,30.0,-9.200000000000003,False
0.36,225,30.0,-11.0,False
0.36,230,30.0,-12.799999999999997,False
0.36,235,30.0,-14.599999999999994,False
0.36,240,30.0,-16.39999999999999,False
0.36,245,30.0,-18.200000000000003,False
0.36,250,30.0,-20.0,False
0.36,255,30.0,-21.799999999999997,False
0.36,260,30.0,-23.599999999999994,False
0.36,265,30.0,-25.39999999999999,False
0.36,270,30.0,-27.200000000000003,False
0.36,275,30.0,-29.0,False
0.36,280,30.0,-30.799999999999997,False
0.36,285,30.0,-32.599999999999994,False
0.36,290,30.0,-34.39999999999999,False
0.36,295,30.0,-36.2,False
0.36,300,30.0,-38.0,False
0.36,305,30.0,-39.8,False
0.36,310,30.0,-41.599999999999994,False
0.36,315,30.0,-43.39999999999999,False
0.36,320,30.0,-45.19999999999999,False
0.36,325,30.0,-47.0,False
0.36,330,30.0,-48.8,False
0.36,335,30.0,-50.599999999999994,False
0.36,340,30.0,-52.39999999999999,False
0.36,345,30.0,-54.19999999999999,False
0.36,350,30.0,-56.0,False
0.36,355,30.0,-57.8,False
0.36,360,30.0,-59.599999999999994,False
0.36,365,30.0,-61.400000000000006,False
0.36,370,30.0,-63.19999999999999,False
0.36,375,30.0,-65.0,False
0.36,380,30.0,-66.79999999999998,False
0.36,385,30.0,-68.6,False
0.36,390,30.0,-70.4,False
0.36,395,30.0,-72.19999999999999,False
0.36,400,30.0,-74.0,False
0.36,405,30.0,-75.79999999999998,False
0.36,410,30.0,-77.6,False
0.36,415,30.0,-79.4,False
0.36,420,30.0,-81.19999999999999,False
0.36,425,30.0,-83.0,False
0.36,430,30.0,-84.79999999999998,False
0.36,435,30.0,-86.6,False
0.36,440,30.0,-88.4,False
0.36,445,30.0,-90.19999999999999,False
0.36,450,30.0,-92.0,False
0.36,455,30.0,-93.79999999999998,False
0.36,460,30.0,-95.6,False
0.36,465,30.0,-97.4,False
0.36,470,30.0,-99.19999999999999,False
0.36,475,30.0,-101.0,False
0.36,480,30.0,-102.79999999999998,False
0.36,485,30.0,-104.6,False
0.36,490,30.0,-106.4,False
0.36,495,30.0,-108.19999999999999,False
0.36,500,30.0,-110.0,False
0.37,0,30.0,70.0,True
0.37,5,30.0,68.15,True
0.37,10,30.0,66.3,True
0.37,15,30.0,64.45,True
0.37,20,30.0,62.6,True
0.37,25,30.0,60.75,True
0.37,30,30.0,58.9,True
0.37,35,30.0,57.05,True
0.37,40,30.0,55.2,True
0.37,45,30.0,53.35,True
0.37,50,30.0,51.5,True
0.37,55,30.0,49.65,True
0.37,60,30.0,47.8,True
0.37,65,30.0,45.95,True
0.37,70,30.0,44.1,True
0.37,75,30.0,42.25,True
0.37,80,30.0,40.4,True
0.37,85,30.0,38.55,True
0.37,90,30.0,36.7,True
0.37,95,30.0,34.85,True
0.37,100,30.0,33.0,True
0.37,105,30.0,31.15,True
0.37,110,30.0,29.299999999999997,False
0.37,115,30.0,27.450000000000003,False
0.37,120,30.0,25.6,False
0.37,125,30.0,23.75,False
0.37,130,30.0,21.9,False
0.37,135,30.0,20.049999999999997,False
0.37,140,30.0,18.200000000000003,False
0.37,145,30.0,16.35,False
0.37,150,30.0,14.5,False
0.37,155,30.0,12.649999999999999,False
0.37,160,30.0,10.799999999999997,False
0.37,165,30.0,8.950000000000003,False
0.37,170,30.0,7.100000000000001,False
0.37,175,30.0,5.25,False
0.37,180,30.0,3.4000000000000057,False
0.37,185,30.0,1.5499999999999972,False
0.37,190,30.0,-0.29999999999999716,False
0.37,195,30.0,-2.1500000000000057,False
0.37,200,30.0,-4.0,False
0.37,205,30.0,-5.849999999999994,False
0.37,210,30.0,-7.700000000000003,False
0.37,215,30.0,-9.549999999999997,False
0.37,220,30.0,-11.400000000000006,False
0.37,225,30.0,-13.25,False
0.37,230,30.0,-15.099999999999994,False
0.37,235,30.0,-16.950000000000003,False
0.37,240,30.0,-18.799999999999997,False
0.37,245,30.0,-20.650000000000006,False
0.37,250,30.0,-22.5,False
0.37,255,30.0,-24.349999999999994,False
0.37,260,30.0,-26.200000000000003,False
0.37,265,30.0,-28.049999999999997,False
0.37,270,30.0,-29.900000000000006,False
0.37,275,30.0,-31.75,False
0.37,280,30.0,-33.599999999999994,False
0.37,285,30.0,-35.45,False
0.37,290,30.0,-37.3,False
0.37,295,30.0,-39.150000000000006,False
0.37,300,30.0,-41.0,False
0.37,305,30.0,-42.849999999999994,False
0.37,310,30.0,-44.7,False
0.37,315,30.0,-46.55,False
0.37,320,30.0,-48.400000000000006,False
0.37,325,30.0,-50.25,False
0.37,330,30.0,-52.099999999999994,False
0.37,335,30.0,-53.95,False
0.37,340,30.0,-55.8,False
0.37,345,30.0,-57.64999999999999,False
0.37,350,30.0,-59.5,False
0.37,355,30.0,-61.349999999999994,False
0.37,360,30.0,-63.19999999999999,False
0.37,365,30.0,-65.05000000000001,False
0.37,370,30.0,-66.9,False
0.37,375,30.0,-68.75,False
0.37,380,30.0,-70.6,False
0.37,385,30.0,-72.44999999999999,False
0.37,390,30.0,-74.30000000000001,False
0.37,395,30.0,-76.15,False
0.37,400,30.0,-78.0,False
0.37,405,30.0,-79.85,False
0.37,410,30.0,-81.69999999999999,False
0.37,415,30.0,-83.55000000000001,False
0.37,420,30.0,-85.4,False
0.37,425,30.0,-87.25,False
0.37,430,30.0,-89.1,False
0.37,435,30.0,-90.94999999999999,False
0.37,440,30.0,-92.80000000000001,False
0.37,445,30.0,-94.65,False
0.37,450,30.0,-96.5,False
0.37,455,30.0,-98.35,False
0.37,460,30.0,-100.19999999999999,False
0.37,465,30.0,-102.05000000000001,False
0.37,470,30.0,-103.9,False
0.37,475,30.0,-105.75,False
0.37,480,30.0,-107.6,False
0.37,485,30.0,-109.44999999999999,False
0.37,490,30.0,-111.30000000000001,False
0.37,495,30.0,-113.15,False
0.37,500,30.0,-115.0,False
0.38,0,30.0,70.0,True
0.38,5,30.0,68.1,True
0.38,10,30.0,66.2,True
0.38,15,30.0,64.3,True
0.38,20,30.0,62.4,True
0.38,25,30.0,60.5,True
0.38,30,30.0,58.6,True
0.38,35,30.0,56.7,True
0.38,40,30.0,54.8,True
0.38,45,30.0,52.9,True
0.38,50,30.0,51.0,True
0.38,55,30.0,49.1,True
0.38,60,30.0,47.2,True
0.38,65,30.0,45.3,True
0.38,70,30.0,43.4,True
0.38,75,30.0,41.5,True
0.38,80,30.0,39.6,True
0.38,85,30.0,37.7,True
0.38,90,30.0,35.8,True
0.38,95,30.0,33.9,True
0.38,100,30.0,32.0,True
0.38,105,30.0,30.1,True
0.38,110,30.0,28.200000000000003,False
0.38,115,30.0,26.299999999999997,False
0.38,120,30.0,24.4,False
0.38,125,30.0,22.5,False
0.38,130,30.0,20.6,False
0.38,135,30.0,18.700000000000003,False
0.38,140,30.0,16.799999999999997,False
0.38,145,30.0,14.899999999999999,False
0.38,150,30.0,13.0,False
0.38,155,30.0,11.100000000000001,False
0.38,160,30.0,9.200000000000003,False
0.38,165,30.0,7.299999999999997,False
0.38,170,30.0,5.400000000000006,False
0.38,175,30.0,3.5,False
0.38,180,30.0,1.5999999999999943,False
0.38,185,30.0,-0.29999999999999716,False
0.38,190,30.0,-2.200000000000003,False
0.38,195,30.0,-4.099999999999994,False
0.38,200,30.0,-6.0,False
0.38,205,30.0,-7.900000000000006,False
0.38,210,30.0,-9.799999999999997,False
0.38,215,30.0,-11.700000000000003,False
0.38,220,30.0,-13.599999999999994,False
0.38,225,30.0,-15.5,False
0.38,230,30.0,-17.400000000000006,False
0.38,235,30.0,-19.299999999999997,False
0.38,240,30.0,-21.200000000000003,False
0.38,245,30.0,-23.099999999999994,False
0.38,250,30.0,-25.0,False
0.38,255,30.0,-26.900000000000006,False
0.38,260,30.0,-28.799999999999997,False
0.38,265,30.0,-30.700000000000003,False
0.38,270,30.0,-32.599999999999994,False
0.38,275,30.0,-34.5,False
0.38,280,30.0,-36.400000000000006,False
0.38,285,30.0,-38.3,False
0.38,290,30.0,-40.2,False
0.38,295,30.0,-42.099999999999994,False
0.38,300,30.0,-44.0,False
0.38,305,30.0,-45.900000000000006,False
0.38,310,30.0,-47.8,False
0.38,315,30.0,-49.7,False
0.38,320,30.0,-51.599999999999994,False
0.38,325,30.0,-53.5,False
0.38,330,30.0,-55.400000000000006,False
0.38,335,30.0,-57.3,False
0.38,340,30.0,-59.19999999999999,False
0.38,345,30.0,-61.099999999999994,False
0.38,350,30.0,-63.0,False
0.38,355,30.0,-64.9,False
0.38,360,30.0,-66.80000000000001,False
0.38,365,30.0,-68.69999999999999,False
0.38,370,30.0,-70.6,False
0.38,375,30.0,-72.5,False
0.38,380,30.0,-74.4,False
0.38,385,30.0,-76.30000000000001,False
0.38,390,30.0,-78.19999999999999,False
0.38,395,30.0,-80.1,False
0.38,400,30.0,-82.0,False
0.38,405,30.0,-83.9,False
0.38,410,30.0,-85.80000000000001,False
0.38,415,30.0,-87.69999999999999,False
0.38,420,30.0,-89.6,False
0.38,425,30.0,-91.5,False
0.38,430,30.0,-93.4,False
0.38,435,30.0,-95.30000000000001,False
0.38,440,30.0,-97.19999999999999,False
0.38,445,30.0,-99.1,False
0.38,450,30.0,-101.0,False
0.38,455,30.0,-102.9,False
0.38,460,30.0,-104.80000000000001,False
0.38,465,30.0,-106.69999999999999,False
0.38,470,30.0,-108.6,False
0.38,475,30.0,-110.5,False
0.38,480,30.0,-112.4,False
0.38,485,30.0,-114.30000000000001,False
0.38,490,30.0,-116.19999999999999,False
0.38,495,30.0,-118.1,False
0.38,500,30.0,-120.0,False
0.39,0,30.0,70.0,True
0.39,5,30.0,68.05,True
0.39,10,30.0,66.1,True
0.39,15,30.0,64.15,True
0.39,20,30.0,62.2,True
0.39,25,30.0,60.25,True
0.39,30,30.0,58.3,True
0.39,35,30.0,56.35,True
0.39,40,30.0,54.4,True
0.39,45,30.0,52.45,True
0.39,50,30.0,50.5,True
0.39,55,30.0,48.55,True
0.39,60,30.0,46.599999999999994,True
0.39,65,30.0,44.65,True
0.39,70,30.0,42.7,True
0.39,75,30.0,40.75,True
0.39,80,30.0,38.8,True
0.39,85,30.0,36.85,True
0.39,90,30.0,34.9,True
0.39,95,30.0,32.949999999999996,True
0.39,100,30.0,31.0,True
0.39,105,30.0,29.049999999999997,False
0.39,110,30.0,27.1,False
0.39,115,30.0,25.15,False
0.39,120,30.0,23.199999999999996,False
0.39,125,30.0,21.25,False
0.39,130,30.0,19.299999999999997,False
0.39,135,30.0,17.35,False
0.39,140,30.0,15.399999999999999,False
0.39,145,30.0,13.449999999999996,False
0.39,150,30.0,11.5,False
0.39,155,30.0,9.549999999999997,False
0.39,160,30.0,7.599999999999994,False
0.39,165,30.0,5.6499999999999915,False
0.39,170,30.0,3.700000000000003,False
0.39,175,30.0,1.75,False
0.39,180,30.0,-0.20000000000000284,False
0.39,185,30.0,-2.1500000000000057,False
0.39,190,30.0,-4.1000000000000085,False
0.39,195,30.0,-6.049999999999997,False
0.39,200,30.0,-8.0,False
0.39,205,30.0,-9.950000000000003,False
0.39,210,30.0,-11.900000000000006,False
0.39,215,30.0,-13.850000000000009,False
0.39,220,30.0,-15.799999999999997,False
0.39,225,30.0,-17.75,False
0.39,230,30.0,-19.700000000000003,False
0.39,235,30.0,-21.650000000000006,False
0.39,240,30.0,-23.60000000000001,False
0.39,245,30.0,-25.549999999999997,False
0.39,250,30.0,-27.5,False
0.39,255,30.0,-29.450000000000003,False
0.39,260,30.0,-31.400000000000006,False
0.39,265,30.0,-33.35000000000001,False
0.39,270,30.0,-35.3,False
0.39,275,30.0,-37.25,False
0.39,280,30.0,-39.2,False
0.39,285,30.0,-41.150000000000006,False
0.39,290,30.0,-43.10000000000001,False
0.39,295,30.0,-45.05,False
0.39,300,30.0,-47.0,False
0.39,305,30.0,-48.95,False
