p,penalty,regime,regime_name
0.07,225,0,Corrupción sostenible
0.07,230,0,Corrupción sostenible
0.07,235,0,Corrupción sostenible
0.07,240,0,Corrupción sostenible
0.07,245,0,Corrupción sostenible
0.07,250,0,Corrupción sostenible
0.07,255,0,Corrupción sostenible
0.07,260,0,Corrupción sostenible
0.07,265,0,Corrupción sostenible
0.07,270,0,Corrupción sostenible
0.07,275,0,Corrupción sostenible
0.07,280,0,Corrupción sostenible
0.07,285,0,Corrupción sostenible
0.07,290,1,Empresa soborna / Funcionario rechaza
0.07,295,1,Empresa soborna / Funcionario rechaza
0.07,300,1,Empresa soborna / Funcionario rechaza
0.07,305,1,Empresa soborna / Funcionario rechaza
0.07,310,1,Empresa soborna / Funcionario rechaza
0.07,315,1,Empresa soborna / Funcionario rechaza
0.07,320,1,Empresa soborna / Funcionario rechaza
0.07,325,1,Empresa soborna / Funcionario rechaza
0.07,330,1,Empresa soborna / Funcionario rechaza
0.07,335,1,Empresa soborna / Funcionario rechaza
0.07,340,1,Empresa soborna / Funcionario rechaza
0.07,345,1,Empresa soborna / Funcionario rechaza
0.07,350,1,Empresa soborna / Funcionario rechaza
0.07,355,1,Empresa soborna / Funcionario rechaza
0.07,360,1,Empresa soborna / Funcionario rechaza
0.07,365,1,Empresa soborna / Funcionario rechaza
0.07,370,1,Empresa soborna / Funcionario rechaza
0.07,375,1,Empresa soborna / Funcionario rechaza
0.07,380,1,Empresa soborna / Funcionario rechaza
0.07,385,1,Empresa soborna / Funcionario rechaza
0.07,390,1,Empresa soborna / Funcionario rechaza
0.07,395,1,Empresa soborna / Funcionario rechaza
0.07,400,1,Empresa soborna / Funcionario rechaza
0.07,405,1,Empresa soborna / Funcionario rechaza
0.07,410,1,Empresa soborna / Funcionario rechaza
0.07,415,1,Empresa soborna / Funcionario rechaza
0.07,420,1,Empresa soborna / Funcionario rechaza
0.07,425,1,Empresa soborna / Funcionario rechaza
0.07,430,1,Empresa soborna / Funcionario rechaza
0.07,435,1,Empresa soborna / Funcionario rechaza
0.07,440,1,Empresa soborna / Funcionario rechaza
0.07,445,1,Empresa soborna / Funcionario rechaza
0.07,450,1,Empresa soborna / Funcionario rechaza
0.07,455,1,Empresa soborna / Funcionario rechaza
0.07,460,1,Empresa soborna / Funcionario rechaza
0.07,465,1,Empresa soborna / Funcionario rechaza
0.07,470,1,Empresa soborna / Funcionario rechaza
0.07,475,1,Empresa soborna / Funcionario rechaza
0.07,480,1,Empresa soborna / Funcionario rechaza
0.07,485,1,Empresa soborna / Funcionario rechaza
0.07,490,1,Empresa soborna / Funcionario rechaza
0.07,495,1,Empresa soborna / Funcionario rechaza
0.07,500,1,Empresa soborna / Funcionario rechaza
0.08,0,0,Corrupción sostenible
0.08,5,0,Corrupción sostenible
0.08,10,0,Corrupción sostenible
0.08,15,0,Corrupción sostenible
0.08,20,0,Corrupción sostenible
0.08,25,0,Corrupción sostenible
0.08,30,0,Corrupción sostenible
0.08,35,0,Corrupción sostenible
0.08,40,0,Corrupción sostenible
0.08,45,0,Corrupción sostenible
0.08,50,0,Corrupción sostenible
0.08,55,0,Corrupción sostenible
0.08,60,0,Corrupción sostenible
0.08,65,0,Corrupción sostenible
0.08,70,0,Corrupción sostenible
0.08,75,0,Corrupción sostenible
0.08,80,0,Corrupción sostenible
0.08,85,0,Corrupción sostenible
0.08,90,0,Corrupción sostenible
0.08,95,0,Corrupción sostenible
0.08,100,0,Corrupción sostenible
0.08,105,0,Corrupción sostenible
0.08,110,0,Corrupción sostenible
0.08,115,0,Corrupción sostenible
0.08,120,0,Corrupción sostenible
0.08,125,0,Corrupción sostenible
0.08,130,0,Corrupción sostenible
0.08,135,0,Corrupción sostenible
0.08,140,0,Corrupción sostenible
0.08,145,0,Corrupción sostenible
0.08,150,0,Corrupción sostenible
0.08,155,0,Corrupción sostenible
0.08,160,0,Corrupción sostenible
0.08,165,0,Corrupción sostenible
0.08,170,0,Corrupción sostenible
0.08,175,0,Corrupción sostenible
0.08,180,0,Corrupción sostenible
0.08,185,0,Corrupción sostenible
0.08,190,0,Corrupción sostenible
0.08,195,0,Corrupción sostenible
0.08,200,0,Corrupción sostenible
0.08,205,0,Corrupción sostenible
0.08,210,0,Corrupción sostenible
0.08,215,0,Corrupción sostenible
0.08,220,0,Corrupción sostenible
0.08,225,0,Corrupción sostenible
0.08,230,0,Corrupción sostenible
0.08,235,0,Corrupción sostenible
0.08,240,0,Corrupción sostenible
0.08,245,0,Corrupción sostenible
0.08,250,1,Empresa soborna / Funcionario rechaza
0.08,255,1,Empresa soborna / Funcionario rechaza
0.08,260,1,Empresa soborna / Funcionario rechaza
0.08,265,1,Empresa soborna / Funcionario rechaza
0.08,270,1,Empresa soborna / Funcionario rechaza
0.08,275,1,Empresa soborna / Funcionario rechaza
0.08,280,1,Empresa soborna / Funcionario rechaza
0.08,285,1,Empresa soborna / Funcionario rechaza
0.08,290,1,Empresa soborna / Funcionario rechaza
0.08,295,1,Empresa soborna / Funcionario rechaza
0.08,300,1,Empresa soborna / Funcionario rechaza
0.08,305,1,Empresa soborna / Funcionario rechaza
0.08,310,1,Empresa soborna / Funcionario rechaza
0.08,315,1,Empresa soborna / Funcionario rechaza
0.08,320,1,Empresa soborna / Funcionario rechaza
0.08,325,1,Empresa soborna / Funcionario rechaza
0.08,330,1,Empresa soborna / Funcionario rechaza
0.08,335,1,Empresa soborna / Funcionario rechaza
0.08,340,1,Empresa soborna / Funcionario rechaza
0.08,345,1,Empresa soborna / Funcionario rechaza
0.08,350,1,Empresa soborna / Funcionario rechaza
0.08,355,1,Empresa soborna / Funcionario rechaza
0.08,360,1,Empresa soborna / Funcionario rechaza
0.08,365,1,Empresa soborna / Funcionario rechaza
0.08,370,1,Empresa soborna / Funcionario rechaza
0.08,375,1,Empresa soborna / Funcionario rechaza
0.08,380,1,Empresa soborna / Funcionario rechaza
0.08,385,1,Empresa soborna / Funcionario rechaza
0.08,390,1,Empresa soborna / Funcionario rechaza
0.08,395,1,Empresa soborna / Funcionario rechaza
0.08,400,1,Empresa soborna / Funcionario rechaza
0.08,405,1,Empresa soborna / Funcionario rechaza
0.08,410,1,Empresa soborna / Funcionario rechaza
0.08,415,1,Empresa soborna / Funcionario rechaza
0.08,420,1,Empresa soborna / Funcionario rechaza
0.08,425,1,Empresa soborna / Funcionario rechaza
0.08,430,1,Empresa soborna / Funcionario rechaza
0.08,435,1,Empresa soborna / Funcionario rechaza
0.08,440,1,Empresa soborna / Funcionario rechaza
0.08,445,1,Empresa soborna / Funcionario rechaza
0.08,450,1,Empresa soborna / Funcionario rechaza
0.08,455,1,Empresa soborna / Funcionario rechaza
0.08,460,1,Empresa soborna / Funcionario rechaza
0.08,465,1,Empresa soborna / Funcionario rechaza
0.08,470,1,Empresa soborna / Funcionario rechaza
0.08,475,1,Empresa soborna / Funcionario rechaza
0.08,480,1,Empresa soborna / Funcionario rechaza
0.08,485,1,Empresa soborna / Funcionario rechaza
0.08,490,1,Empresa soborna / Funcionario rechaza
0.08,495,1,Empresa soborna / Funcionario rechaza
0.08,500,2,Estrategia honesta
0.09,0,0,Corrupción sostenible
0.09,5,0,Corrupción sostenible
0.09,10,0,Corrupción sostenible
0.09,15,0,Corrupción sostenible
0.09,20,0,Corrupción sostenible
0.09,25,0,Corrupción sostenible
0.09,30,0,Corrupción sostenible
0.09,35,0,Corrupción sostenible
0.09,40,0,Corrupción sostenible
0.09,45,0,Corrupción sostenible
0.09,50,0,Corrupción sostenible
0.09,55,0,Corrupción sostenible
0.09,60,0,Corrupción sostenible
0.09,65,0,Corrupción sostenible
0.09,70,0,Corrupción sostenible
0.09,75,0,Corrupción sostenible
0.09,80,0,Corrupción sostenible
0.09,85,0,Corrupción sostenible
0.09,90,0,Corrupción sostenible
0.09,95,0,Corrupción sostenible
0.09,100,0,Corrupción sostenible
0.09,105,0,Corrupción sostenible
0.09,110,0,Corrupción sostenible
0.09,115,0,Corrupción sostenible
0.09,120,0,Corrupción sostenible
0.09,125,0,Corrupción sostenible
0.09,130,0,Corrupción sostenible
0.09,135,0,Corrupción sostenible
0.09,140,0,Corrupción sostenible
0.09,145,0,Corrupción sostenible
0.09,150,0,Corrupción sostenible
0.09,155,0,Corrupción sostenible
0.09,160,0,Corrupción sostenible
0.09,165,0,Corrupción sostenible
0.09,170,0,Corrupción sostenible
0.09,175,0,Corrupción sostenible
0.09,180,0,Corrupción sostenible
0.09,185,0,Corrupción sostenible
0.09,190,0,Corrupción sostenible
0.09,195,0,Corrupción sostenible
0.09,200,0,Corrupción sostenible
0.09,205,0,Corrupción sostenible
0.09,210,0,Corrupción sostenible
0.09,215,0,Corrupción sostenible
0.09,220,0,Corrupción sostenible
0.09,225,1,Empresa soborna / Funcionario rechaza
0.09,230,1,Empresa soborna / Funcionario rechaza
0.09,235,1,Empresa soborna / Funcionario rechaza
0.09,240,1,Empresa soborna / Funcionario rechaza
0.09,245,1,Empresa soborna / Funcionario rechaza
0.09,250,1,Empresa soborna / Funcionario rechaza
0.09,255,1,Empresa soborna / Funcionario rechaza
0.09,260,1,Empresa soborna / Funcionario rechaza
0.09,265,1,Empresa soborna / Funcionario rechaza
0.09,270,1,Empresa soborna / Funcionario rechaza
0.09,275,1,Empresa soborna / Funcionario rechaza
0.09,280,1,Empresa soborna / Funcionario rechaza
0.09,285,1,Empresa soborna / Funcionario rechaza
0.09,290,1,Empresa soborna / Funcionario rechaza
0.09,295,1,Empresa soborna / Funcionario rechaza
0.09,300,1,Empresa soborna / Funcionario rechaza
0.09,305,1,Empresa soborna / Funcionario rechaza
0.09,310,1,Empresa soborna / Funcionario rechaza
0.09,315,1,Empresa soborna / Funcionario rechaza
0.09,320,1,Empresa soborna / Funcionario rechaza
0.09,325,1,Empresa soborna / Funcionario rechaza
0.09,330,1,Empresa soborna / Funcionario rechaza
0.09,335,1,Empresa soborna / Funcionario rechaza
0.09,340,1,Empresa soborna / Funcionario rechaza
0.09,345,1,Empresa soborna / Funcionario rechaza
0.09,350,1,Empresa soborna / Funcionario rechaza
0.09,355,1,Empresa soborna / Funcionario rechaza
0.09,360,1,Empresa soborna / Funcionario rechaza
0.09,365,1,Empresa soborna / Funcionario rechaza
0.09,370,1,Empresa soborna / Funcionario rechaza
0.09,375,1,Empresa soborna / Funcionario rechaza
0.09,380,1,Empresa soborna / Funcionario rechaza
0.09,385,1,Empresa soborna / Funcionario rechaza
0.09,390,1,Empresa soborna / Funcionario rechaza
0.09,395,1,Empresa soborna / Funcionario rechaza
0.09,400,1,Empresa soborna / Funcionario rechaza
0.09,405,1,Empresa soborna / Funcionario rechaza
0.09,410,1,Empresa soborna / Funcionario rechaza
0.09,415,1,Empresa soborna / Funcionario rechaza
0.09,420,1,Empresa soborna / Funcionario rechaza
0.09,425,1,Empresa soborna / Funcionario rechaza
0.09,430,1,Empresa soborna / Funcionario rechaza
0.09,435,1,Empresa soborna / Funcionario rechaza
0.09,440,1,Empresa soborna / Funcionario rechaza
0.09,445,2,Estrategia honesta
0.09,450,2,Estrategia honesta
0.09,455,2,Estrategia honesta
0.09,460,2,Estrategia honesta
0.09,465,2,Estrategia honesta
0.09,470,2,Estrategia honesta
0.09,475,2,Estrategia honesta
0.09,480,2,Estrategia honesta
0.09,485,2,Estrategia honesta
0.09,490,2,Estrategia honesta
0.09,495,2,Estrategia honesta
0.09,500,2,Estrategia honesta
0.1,0,0,Corrupción sostenible
0.1,5,0,Corrupción sostenible
0.1,10,0,Corrupción sostenible
0.1,15,0,Corrupción sostenible
0.1,20,0,Corrupción sostenible
0.1,25,0,Corrupción sostenible
0.1,30,0,Corrupción sostenible
0.1,35,0,Corrupción sostenible
0.1,40,0,Corrupción sostenible
0.1,45,0,Corrupción sostenible
0.1,50,0,Corrupción sostenible
0.1,55,0,Corrupción sostenible
0.1,60,0,Corrupción sostenible
0.1,65,0,Corrupción sostenible
0.1,70,0,Corrupción sostenible
0.1,75,0,Corrupción sostenible
0.1,80,0,Corrupción sostenible
0.1,85,0,Corrupción sostenible
0.1,90,0,Corrupción sostenible
0.1,95,0,Corrupción sostenible
0.1,100,0,Corrupción sostenible
0.1,105,0,Corrupción sostenible
0.1,110,0,Corrupción sostenible
0.1,115,0,Corrupción sostenible
0.1,120,0,Corrupción sostenible
0.1,125,0,Corrupción sostenible
0.1,130,0,Corrupción sostenible
0.1,135,0,Corrupción sostenible
0.1,140,0,Corrupción sostenible
0.1,145,0,Corrupción sostenible
0.1,150,0,Corrupción sostenible
0.1,155,0,Corrupción sostenible
0.1,160,0,Corrupción sostenible
0.1,165,0,Corrupción sostenible
0.1,170,0,Corrupción sostenible
0.1,175,0,Corrupción sostenible
0.1,180,0,Corrupción sostenible
0.1,185,0,Corrupción sostenible
0.1,190,0,Corrupción sostenible
0.1,195,0,Corrupción sostenible
0.1,200,1,Empresa soborna / Funcionario rechaza
0.1,205,1,Empresa soborna / Funcionario rechaza
0.1,210,1,Empresa soborna / Funcionario rechaza
0.1,215,1,Empresa soborna / Funcionario rechaza
0.1,220,1,Empresa soborna / Funcionario rechaza
0.1,225,1,Empresa soborna / Funcionario rechaza
0.1,230,1,Empresa soborna / Funcionario rechaza
0.1,235,1,Empresa soborna / Funcionario rechaza
0.1,240,1,Empresa soborna / Funcionario rechaza
0.1,245,1,Empresa soborna / Funcionario rechaza
0.1,250,1,Empresa soborna / Funcionario rechaza
0.1,255,1,Empresa soborna / Funcionario rechaza
0.1,260,1,Empresa soborna / Funcionario rechaza
0.1,265,1,Empresa soborna / Funcionario rechaza
0.1,270,1,Empresa soborna / Funcionario rechaza
0.1,275,1,Empresa soborna / Funcionario rechaza
0.1,280,1,Empresa soborna / Funcionario rechaza
0.1,285,1,Empresa soborna / Funcionario rechaza
0.1,290,1,Empresa soborna / Funcionario rechaza
0.1,295,1,Empresa soborna / Funcionario rechaza
0.1,300,1,Empresa soborna / Funcionario rechaza
0.1,305,1,Empresa soborna / Funcionario rechaza
0.1,310,1,Empresa soborna / Funcionario rechaza
0.1,315,1,Empresa soborna / Funcionario rechaza
0.1,320,1,Empresa soborna / Funcionario rechaza
0.1,325,1,Empresa soborna / Funcionario rechaza
0.1,330,1,Empresa soborna / Funcionario rechaza
0.1,335,1,Empresa soborna / Funcionario rechaza
0.1,340,1,Empresa soborna / Funcionario rechaza
0.1,345,1,Empresa soborna / Funcionario rechaza
0.1,350,1,Empresa soborna / Funcionario rechaza
0.1,355,1,Empresa soborna / Funcionario rechaza
0.1,360,1,Empresa soborna / Funcionario rechaza
0.1,365,1,Empresa soborna / Funcionario rechaza
0.1,370,1,Empresa soborna / Funcionario rechaza
0.1,375,1,Empresa soborna / Funcionario rechaza
0.1,380,1,Empresa soborna / Funcionario rechaza
0.1,385,1,Empresa soborna / Funcionario rechaza
0.1,390,1,Empresa soborna / Funcionario rechaza
0.1,395,1,Empresa soborna / Funcionario rechaza
0.1,400,2,Estrategia honesta
0.1,405,2,Estrategia honesta
0.1,410,2,Estrategia honesta
0.1,415,2,Estrategia honesta
0.1,420,2,Estrategia honesta
0.1,425,2,Estrategia honesta
0.1,430,2,Estrategia honesta
0.1,435,2,Estrategia honesta
0.1,440,2,Estrategia honesta
0.1,445,2,Estrategia honesta
0.1,450,2,Estrategia honesta
0.1,455,2,Estrategia honesta
0.1,460,2,Estrategia honesta
0.1,465,2,Estrategia honesta
0.1,470,2,Estrategia honesta
0.1,475,2,Estrategia honesta
0.1,480,2,Estrategia honesta
0.1,485,2,Estrategia honesta
0.1,490,2,Estrategia honesta
0.1,495,2,Estrategia honesta
0.1,500,2,Estrategia honesta
0.11,0,0,Corrupción sostenible
0.11,5,0,Corrupción sostenible
0.11,10,0,Corrupción sostenible
0.11,15,0,Corrupción sostenible
0.11,20,0,Corrupción sostenible
0.11,25,0,Corrupción sostenible
0.11,30,0,Corrupción sostenible
0.11,35,0,Corrupción sostenible
0.11,40,0,Corrupción sostenible
0.11,45,0,Corrupción sostenible
0.11,50,0,Corrupción sostenible
0.11,55,0,Corrupción sostenible
0.11,60,0,Corrupción sostenible
0.11,65,0,Corrupción sostenible
0.11,70,0,Corrupción sostenible
0.11,75,0,Corrupción sostenible
0.11,80,0,Corrupción sostenible
0.11,85,0,Corrupción sostenible
0.11,90,0,Corrupción sostenible
0.11,95,0,Corrupción sostenible
0.11,100,0,Corrupción sostenible
0.11,105,0,Corrupción sostenible
0.11,110,0,Corrupción sostenible
0.11,115,0,Corrupción sostenible
0.11,120,0,Corrupción sostenible
0.11,125,0,Corrupción sostenible
0.11,130,0,Corrupción sostenible
0.11,135,0,Corrupción sostenible
0.11,140,0,Corrupción sostenible
0.11,145,0,Corrupción sostenible
0.11,150,0,Corrupción sostenible
0.11,155,0,Corrupción sostenible
0.11,160,0,Corrupción sostenible
0.11,165,0,Corrupción sostenible
0.11,170,0,Corrupción sostenible
0.11,175,0,Corrupción sostenible
0.11,180,0,Corrupción sostenible
0.11,185,1,Empresa soborna / Funcionario rechaza
0.11,190,1,Empresa soborna / Funcionario rechaza
0.11,195,1,Empresa soborna / Funcionario rechaza
0.11,200,1,Empresa soborna / Funcionario rechaza
0.11,205,1,Empresa soborna / Funcionario rechaza
0.11,210,1,Empresa soborna / Funcionario rechaza
0.11,215,1,Empresa soborna / Funcionario rechaza
0.11,220,1,Empresa soborna / Funcionario rechaza
0.11,225,1,Empresa soborna / Funcionario rechaza
0.11,230,1,Empresa soborna / Funcionario rechaza
0.11,235,1,Empresa soborna / Funcionario rechaza
0.11,240,1,Empresa soborna / Funcionario rechaza
0.11,245,1,Empresa soborna / Funcionario rechaza
0.11,250,1,Empresa soborna / Funcionario rechaza
0.11,255,1,Empresa soborna / Funcionario rechaza
0.11,260,1,Empresa soborna / Funcionario rechaza
0.11,265,1,Empresa soborna / Funcionario rechaza
0.11,270,1,Empresa soborna / Funcionario rechaza
0.11,275,1,Empresa soborna / Funcionario rechaza
0.11,280,1,Empresa soborna / Funcionario rechaza
0.11,285,1,Empresa soborna / Funcionario rechaza
0.11,290,1,Empresa soborna / Funcionario rechaza
0.11,295,1,Empresa soborna / Funcionario rechaza
0.11,300,1,Empresa soborna / Funcionario rechaza
0.11,305,1,Empresa soborna / Funcionario rechaza
0.11,310,1,Empresa soborna / Funcionario rechaza
0.11,315,1,Empresa soborna / Funcionario rechaza
0.11,320,1,Empresa soborna / Funcionario rechaza
0.11,325,1,Empresa soborna / Funcionario rechaza
0.11,330,1,Empresa soborna / Funcionario rechaza
0.11,335,1,Empresa soborna / Funcionario rechaza
0.11,340,1,Empresa soborna / Funcionario rechaza
0.11,345,1,Empresa soborna / Funcionario rechaza
0.11,350,1,Empresa soborna / Funcionario rechaza
0.11,355,1,Empresa soborna / Funcionario rechaza
0.11,360,1,Empresa soborna / Funcionario rechaza
0.11,365,2,Estrategia honesta
0.11,370,2,Estrategia honesta
0.11,375,2,Estrategia honesta
0.11,380,2,Estrategia honesta
0.11,385,2,Estrategia honesta
0.11,390,2,Estrategia honesta
0.11,395,2,Estrategia honesta
0.11,400,2,Estrategia honesta
0.11,405,2,Estrategia honesta
0.11,410,2,Estrategia honesta
0.11,415,2,Estrategia honesta
0.11,420,2,Estrategia honesta
0.11,425,2,Estrategia honesta
0.11,430,2,Estrategia honesta
0.11,435,2,Estrategia honesta
0.11,440,2,Estrategia honesta
0.11,445,2,Estrategia honesta
0.11,450,2,Estrategia honesta
0.11,455,2,Estrategia honesta
0.11,460,2,Estrategia honesta
0.11,465,2,Estrategia honesta
0.11,470,2,Estrategia honesta
0.11,475,2,Estrategia honesta
0.11,480,2,Estrategia honesta
0.11,485,2,Estrategia honesta
0.11,490,2,Estrategia honesta
0.11,495,2,Estrategia honesta
0.11,500,2,Estrategia honesta
0.12,0,0,Corrupción sostenible
0.12,5,0,Corrupción sostenible
0.12,10,0,Corrupción sostenible
0.12,15,0,Corrupción sostenible
0.12,20,0,Corrupción sostenible
0.12,25,0,Corrupción sostenible
0.12,30,0,Corrupción sostenible
0.12,35,0,Corrupción sostenible
0.12,40,0,Corrupción sostenible
0.12,45,0,Corrupción sostenible
0.12,50,0,Corrupción sostenible
0.12,55,0,Corrupción sostenible
0.12,60,0,Corrupción sostenible
0.12,65,0,Corrupción sostenible
